Designation,Resource Allocation,Mental Fatigue Score,Work Hours per Week,Sleep Hours,Work-Life Balance Score,Manager Support Score,Deadline Pressure Score,Team Size,Recognition Frequency,Gender_Male,Company Type_Service,WFH Setup Available_Yes
0.0,1,2.2,41.0,7.5,4.0,3.0,2.0,14,2.0,0.0,1.0,1.0
3.0,4,5.1,41.0,6.9,3.0,3.0,3.0,6,5.0,0.0,1.0,1.0
3.0,4,5.4,56.0,5.8,2.0,2.0,5.0,8,1.0,0.0,1.0,1.0
4.0,10,9.7,55.0,5.1,1.0,3.0,4.0,13,0.0,0.0,1.0,0.0
1.0,2,4.2,42.0,7.6,4.0,3.0,3.0,13,2.0,0.0,1.0,1.0
2.0,5,5.5,58.0,5.3,1.0,1.0,5.0,6,1.0,0.0,1.0,0.0
4.0,7,7.8,50.0,6.0,1.0,1.0,4.0,3,1.0,0.0,1.0,1.0
2.0,4,4.6,35.0,7.5,3.0,4.0,3.0,12,4.0,0.0,0.0,0.0
1.0,3,5.4,49.0,5.9,2.0,2.0,5.0,6,0.0,1.0,1.0,1.0
2.0,4,6.5,51.0,5.0,2.0,2.0,5.0,17,0.0,0.0,0.0,0.0
2.0,3,5.6,57.0,5.4,1.0,3.0,5.0,6,0.0,1.0,1.0,1.0
3.0,5,7.4,50.0,5.2,2.0,2.0,4.0,8,0.0,1.0,0.0,0.0
2.0,5,6.9,55.0,4.4,1.0,3.0,4.0,19,0.0,1.0,1.0,0.0
1.0,2,3.1,36.0,7.1,5.0,5.0,2.0,7,2.0,0.0,0.0,0.0
2.0,4,4.6,44.0,7.1,5.0,5.0,3.0,10,4.0,0.0,1.0,1.0
2.0,5,6.384704207489875,48.0,5.2,2.0,2.0,4.0,16,1.0,0.0,1.0,1.0
1.0,2,4.2,44.0,7.3,3.0,5.0,2.0,9,4.0,1.0,1.0,1.0
1.0,2,4.9,38.0,6.2,5.0,4.0,2.0,15,5.0,1.0,1.0,1.0
2.0,4,7.4,56.0,5.2,1.0,3.0,4.0,10,1.0,0.0,1.0,0.0
1.0,2,5.4,44.0,7.4,5.0,5.0,1.0,6,3.0,0.0,1.0,1.0
1.0,2,4.9,57.0,5.1,1.0,2.0,5.0,14,0.0,1.0,1.0,0.0
4.0,8,7.9,53.0,5.7,1.0,2.0,5.0,18,1.0,1.0,1.0,0.0
1.0,3,5.686825531507862,58.0,5.2,1.0,3.0,4.0,15,0.0,1.0,1.0,0.0
2.0,5,6.349709752003519,51.0,5.7,2.0,3.0,4.0,7,1.0,1.0,0.0,1.0
2.0,5,6.8,50.0,5.2,1.0,2.0,4.0,14,0.0,0.0,1.0,1.0
1.0,1,1.4,40.0,6.5,4.0,4.0,1.0,5,3.0,1.0,0.0,1.0
2.0,6,6.6,58.0,5.0,1.0,3.0,4.0,3,0.0,1.0,1.0,0.0
2.0,6,7.5,53.0,5.8,2.0,3.0,5.0,15,1.0,1.0,1.0,1.0
1.0,2,3.7,40.0,6.5,5.0,3.0,2.0,4,2.0,1.0,1.0,1.0
2.0,4,5.1,52.0,6.0,2.0,2.0,5.0,13,1.0,0.0,1.0,1.0
2.0,2,4.1,42.0,6.7,5.0,4.0,3.0,4,5.0,0.0,1.0,1.0
1.0,2,3.6,36.0,6.2,5.0,5.0,3.0,18,3.0,0.0,0.0,0.0
0.0,2,2.3,35.0,6.9,5.0,4.0,3.0,8,5.0,1.0,1.0,1.0
1.0,2,6.4,58.0,6.0,2.0,2.0,5.0,3,1.0,1.0,1.0,1.0
3.0,5,6.48434557226345,57.0,6.4,2.0,2.0,5.0,6,1.0,0.0,0.0,1.0
3.0,8,7.4,57.0,5.6,2.0,2.0,4.0,7,0.0,1.0,0.0,1.0
4.0,9,10.0,49.0,5.1,2.0,3.0,4.0,17,0.0,1.0,1.0,1.0
1.0,2,4.3,44.0,7.2,3.0,3.0,2.0,4,3.0,1.0,0.0,1.0
4.0,6,7.4,56.0,6.0,2.0,2.0,5.0,12,1.0,0.0,1.0,1.0
3.0,6,9.1,57.0,4.6,1.0,3.0,4.0,17,1.0,1.0,0.0,0.0
2.0,2,3.1,35.0,7.2,3.0,4.0,2.0,5,5.0,1.0,0.0,0.0
1.0,2,5.1,38.0,6.2,5.0,4.0,3.0,14,5.0,1.0,1.0,1.0
2.0,4,6.0,55.0,5.5,1.0,1.0,4.0,19,0.0,1.0,1.0,0.0
2.0,6,7.523431803787933,58.0,4.7,2.0,1.0,5.0,4,0.0,1.0,0.0,0.0
2.0,6,6.5,48.0,5.5,2.0,3.0,5.0,19,0.0,1.0,1.0,1.0
0.0,2,2.5,36.0,6.6,4.0,4.0,1.0,19,5.0,0.0,1.0,0.0
3.0,6,6.6,56.0,5.4,1.0,2.0,5.0,9,1.0,0.0,1.0,1.0
1.0,2,6.1,40.0,7.6,4.0,3.0,3.0,15,4.0,1.0,0.0,0.0
2.0,5,7.8,51.0,5.8,1.0,1.0,5.0,19,0.0,1.0,0.0,1.0
3.0,5,5.3,58.0,5.8,1.0,1.0,5.0,13,1.0,0.0,0.0,0.0
3.0,6,6.1,55.0,5.9,1.0,3.0,5.0,3,1.0,1.0,0.0,1.0
1.0,3,5.7,54.0,5.2,1.0,3.0,5.0,7,0.0,1.0,0.0,1.0
4.0,8,10.0,55.0,5.0,1.0,2.0,4.0,12,0.0,1.0,0.0,0.0
4.0,7,6.7,56.0,6.5,1.0,2.0,4.0,14,0.0,1.0,0.0,0.0
2.0,5,8.3,54.0,4.9,2.0,1.0,4.0,3,1.0,1.0,1.0,1.0
3.0,7,7.8,56.0,5.1,2.0,2.0,5.0,13,1.0,1.0,0.0,0.0
4.0,6,6.7,50.0,5.5,2.0,2.0,5.0,11,1.0,1.0,1.0,1.0
1.0,3,4.1,39.0,7.0,4.0,5.0,2.0,15,5.0,0.0,0.0,0.0
1.0,1,3.227516122277939,43.0,6.4,3.0,5.0,2.0,10,3.0,0.0,1.0,1.0
3.0,5,6.5,53.0,5.8,2.0,1.0,5.0,11,1.0,0.0,1.0,0.0
2.0,3,4.0,39.0,6.6,4.0,4.0,1.0,8,3.0,0.0,1.0,1.0
3.0,5,5.8,55.0,6.1,1.0,3.0,5.0,9,1.0,1.0,1.0,0.0
3.0,6,7.4,59.0,5.5,1.0,2.0,5.0,18,1.0,1.0,1.0,1.0
3.0,6,5.9,54.0,5.7,2.0,1.0,4.0,15,1.0,0.0,1.0,0.0
2.0,4,5.7,42.0,7.2,5.0,5.0,1.0,17,5.0,0.0,1.0,1.0
3.0,5,8.3,51.0,5.5,2.0,2.0,5.0,10,0.0,1.0,1.0,0.0
2.0,4,3.4,42.0,7.0,3.0,3.0,2.0,16,5.0,0.0,1.0,1.0
3.0,5,4.891211685218337,39.0,8.0,5.0,4.0,2.0,18,3.0,0.0,1.0,1.0
3.0,8,8.5,57.0,6.0,1.0,3.0,5.0,9,0.0,1.0,1.0,1.0
2.0,5,5.7,50.0,5.4,2.0,3.0,4.0,17,0.0,0.0,1.0,1.0
4.0,8,8.8,51.0,6.3,1.0,1.0,5.0,6,1.0,1.0,0.0,0.0
2.0,4,5.5,36.0,6.8,3.0,5.0,3.0,16,5.0,0.0,1.0,0.0
4.0,7,6.4,59.0,5.6,1.0,1.0,5.0,19,0.0,1.0,1.0,1.0
0.0,2,2.3,37.0,7.2,4.0,5.0,2.0,19,5.0,1.0,0.0,1.0
3.0,5,5.0,43.0,7.4,5.0,3.0,3.0,7,3.0,1.0,1.0,1.0
3.0,6,4.2,40.0,7.3,3.0,4.0,1.0,13,2.0,1.0,1.0,1.0
2.0,3,4.8,37.0,6.2,5.0,5.0,1.0,9,4.0,0.0,1.0,0.0
2.0,5,6.2,54.0,5.6,2.0,3.0,4.0,18,0.0,1.0,0.0,0.0
5.0,10,9.3,57.0,5.4,2.0,2.0,4.0,16,0.0,1.0,0.0,1.0
2.0,4,6.9,56.0,6.1,2.0,3.0,5.0,3,1.0,1.0,0.0,1.0
3.0,6,5.7,55.0,4.9,2.0,1.0,5.0,16,1.0,0.0,1.0,0.0
1.0,3,4.5,42.0,6.5,5.0,5.0,2.0,10,5.0,0.0,0.0,1.0
2.0,3,4.5,35.0,7.7,3.0,3.0,1.0,9,3.0,0.0,1.0,0.0
1.0,2,3.7,43.0,6.4,5.0,3.0,2.0,14,4.0,1.0,1.0,1.0
2.0,3,5.2,39.0,6.8,4.0,5.0,1.0,11,4.0,1.0,0.0,0.0
5.0,8,9.0,55.0,5.0,1.0,1.0,4.0,9,0.0,0.0,1.0,1.0
2.0,4,7.1,53.0,5.5,2.0,1.0,5.0,11,0.0,0.0,1.0,1.0
1.0,3,4.0,41.0,7.8,3.0,3.0,1.0,19,5.0,0.0,0.0,0.0
3.0,6,7.171270825917867,50.0,5.6,1.0,2.0,5.0,19,0.0,1.0,0.0,0.0
3.0,5,6.9,56.0,5.7,1.0,3.0,5.0,4,1.0,1.0,0.0,0.0
2.0,4,7.6,50.0,5.1,2.0,1.0,5.0,10,1.0,1.0,0.0,1.0
4.0,7,6.5,57.0,5.4,2.0,1.0,5.0,3,1.0,1.0,1.0,1.0
4.0,9,9.8,51.0,5.6,1.0,2.0,4.0,4,1.0,0.0,1.0,0.0
2.0,3,3.9545040365838364,42.0,6.8,4.0,4.0,1.0,14,4.0,0.0,1.0,0.0
2.0,4,7.5,48.0,4.8,1.0,1.0,4.0,15,1.0,1.0,1.0,1.0
1.0,4,5.4,37.0,7.8,3.0,5.0,3.0,11,2.0,1.0,0.0,1.0
0.0,1,3.7,44.0,6.8,5.0,5.0,2.0,8,5.0,0.0,0.0,1.0
2.0,3,5.3,43.0,8.0,3.0,5.0,3.0,12,5.0,0.0,1.0,1.0
0.0,1,2.4,40.0,6.6,3.0,3.0,2.0,13,3.0,1.0,0.0,1.0
1.0,2,3.8,35.0,7.2,4.0,5.0,3.0,3,2.0,1.0,1.0,1.0
4.0,8,7.5,59.0,4.8,1.0,3.0,5.0,11,1.0,1.0,1.0,0.0
2.0,5,4.5,37.0,6.8,4.0,3.0,2.0,14,4.0,0.0,1.0,0.0
1.0,2,4.4,35.0,7.3,3.0,4.0,3.0,19,5.0,1.0,1.0,1.0
1.0,4,4.8,42.0,6.4,5.0,3.0,2.0,16,2.0,1.0,1.0,1.0
2.0,5,5.5,48.0,5.5,1.0,3.0,4.0,14,1.0,0.0,1.0,1.0
4.0,6,6.2,55.0,4.5,2.0,1.0,4.0,11,0.0,1.0,0.0,1.0
3.0,6,6.3,59.0,5.3,1.0,3.0,5.0,17,0.0,0.0,1.0,0.0
2.0,4,7.7,48.0,5.3,1.0,2.0,4.0,11,1.0,0.0,0.0,1.0
2.0,3,4.3,40.0,6.7,4.0,4.0,1.0,7,3.0,1.0,1.0,1.0
1.0,3,5.8,52.0,5.4,2.0,2.0,5.0,3,1.0,1.0,1.0,1.0
2.0,3,3.9,42.0,8.2,5.0,5.0,1.0,3,4.0,0.0,1.0,1.0
1.0,4,5.5,38.0,6.9,4.0,4.0,2.0,19,5.0,1.0,1.0,1.0
4.0,7,8.0,49.0,6.1,2.0,2.0,5.0,17,1.0,0.0,1.0,1.0
4.0,8,8.4,49.0,6.2,2.0,2.0,4.0,17,1.0,1.0,0.0,1.0
1.0,4,5.7,36.0,7.5,5.0,5.0,2.0,17,4.0,0.0,0.0,0.0
3.0,5,6.7,48.0,6.1,1.0,3.0,4.0,15,1.0,1.0,1.0,0.0
1.0,4,6.7,55.0,5.1,2.0,3.0,4.0,4,0.0,1.0,1.0,1.0
3.0,8,7.9,51.0,6.1,2.0,3.0,5.0,4,0.0,1.0,1.0,1.0
3.0,7,8.0,59.0,5.9,2.0,2.0,4.0,19,0.0,0.0,1.0,1.0
2.0,5,4.7,35.0,7.8,4.0,3.0,2.0,7,5.0,0.0,1.0,1.0
2.0,4,3.9,41.0,6.6,4.0,4.0,3.0,19,3.0,0.0,0.0,1.0
1.0,1,3.8,37.0,7.4,4.0,5.0,3.0,3,2.0,1.0,0.0,0.0
2.0,6,5.8,48.0,6.1,1.0,1.0,4.0,3,0.0,1.0,0.0,1.0
3.0,6,7.4,59.0,5.1,2.0,3.0,5.0,7,1.0,1.0,1.0,0.0
1.0,2,4.1,39.0,6.3,4.0,3.0,3.0,8,3.0,0.0,1.0,1.0
2.0,4,6.6,58.0,4.8,2.0,3.0,5.0,4,0.0,1.0,0.0,0.0
4.0,6,5.7,48.0,5.5,2.0,3.0,4.0,12,1.0,0.0,0.0,0.0
1.0,3,4.102613580302952,42.0,6.6,5.0,3.0,2.0,9,5.0,0.0,0.0,0.0
1.0,3,6.8,49.0,6.6,2.0,2.0,4.0,17,1.0,1.0,0.0,0.0
2.0,5,6.7,55.0,5.9,1.0,3.0,5.0,7,0.0,1.0,0.0,0.0
2.0,4,6.3,58.0,5.8,1.0,2.0,4.0,15,0.0,1.0,0.0,0.0
1.0,2,5.0,38.0,7.3,5.0,4.0,3.0,16,3.0,1.0,1.0,0.0
4.0,7,6.8,52.0,6.3,2.0,2.0,5.0,4,0.0,0.0,1.0,1.0
1.0,3,5.5,37.0,6.5,3.0,3.0,2.0,5,2.0,0.0,1.0,1.0
2.0,3,5.3,56.0,5.2,2.0,1.0,5.0,12,0.0,0.0,1.0,1.0
2.0,2,2.4,44.0,7.4,4.0,3.0,3.0,4,2.0,0.0,1.0,1.0
3.0,6,6.5,57.0,5.9,2.0,2.0,4.0,12,1.0,1.0,1.0,1.0
2.0,4,5.8,36.0,6.6,4.0,4.0,2.0,16,3.0,0.0,1.0,1.0
1.0,3,6.3,51.0,5.2,2.0,3.0,4.0,4,1.0,0.0,1.0,0.0
4.0,8,8.6,58.0,5.5,1.0,1.0,4.0,7,0.0,1.0,1.0,0.0
3.0,5,5.0,51.0,4.7,1.0,2.0,5.0,19,0.0,1.0,1.0,1.0
3.0,6,5.0,42.0,7.3,4.0,5.0,1.0,6,3.0,0.0,1.0,0.0
3.0,6,5.7,55.0,6.5,1.0,1.0,4.0,17,0.0,0.0,1.0,0.0
4.0,9,7.6,56.0,6.4,1.0,2.0,5.0,10,1.0,1.0,0.0,0.0
2.0,3,5.6,57.0,5.1,2.0,1.0,5.0,6,0.0,1.0,1.0,1.0
2.0,4,5.3,37.0,7.2,4.0,3.0,3.0,14,4.0,0.0,0.0,1.0
0.0,1,1.3,41.0,7.0,3.0,3.0,2.0,19,3.0,1.0,1.0,1.0
3.0,6,6.7,51.0,5.0,1.0,3.0,5.0,8,0.0,1.0,1.0,0.0
3.0,4,4.6,40.0,6.6,5.0,5.0,3.0,13,4.0,0.0,0.0,0.0
1.0,2,4.7,41.0,6.6,3.0,5.0,2.0,5,5.0,0.0,1.0,0.0
2.0,2,3.3,39.0,6.9,3.0,5.0,3.0,13,3.0,1.0,0.0,1.0
1.0,1,2.9,44.0,7.3,4.0,3.0,3.0,14,5.0,1.0,1.0,1.0
1.0,1,4.3,43.0,6.7,5.0,3.0,3.0,19,4.0,1.0,1.0,1.0
2.0,5,5.9,42.0,5.9,3.0,3.0,1.0,13,3.0,0.0,0.0,1.0
3.0,6,6.766373762065433,50.0,6.0,2.0,3.0,4.0,8,1.0,1.0,0.0,0.0
1.0,3,4.3,44.0,7.9,5.0,5.0,2.0,12,4.0,0.0,0.0,1.0
2.0,4,5.2,58.0,4.6,1.0,2.0,4.0,11,1.0,0.0,1.0,1.0
3.0,7,8.0,57.0,4.8,1.0,2.0,5.0,3,0.0,1.0,0.0,0.0
2.0,3,5.434966856574372,52.0,5.8,2.0,2.0,5.0,4,0.0,0.0,1.0,1.0
2.0,3,4.3,36.0,7.4,4.0,3.0,3.0,8,3.0,0.0,1.0,1.0
3.0,5,5.3,59.0,6.3,2.0,2.0,5.0,7,1.0,0.0,1.0,0.0
3.0,5,6.1,58.0,5.8,2.0,2.0,4.0,16,1.0,0.0,1.0,1.0
3.0,5,6.0,58.0,5.2,2.0,2.0,4.0,12,1.0,0.0,0.0,1.0
4.0,6,6.9,58.0,5.2,1.0,3.0,4.0,6,1.0,0.0,1.0,0.0
4.0,8,7.4,56.0,5.6,1.0,3.0,4.0,13,1.0,1.0,1.0,0.0
2.0,5,7.3,59.0,5.7,1.0,3.0,5.0,7,1.0,1.0,1.0,0.0
2.0,4,4.4,37.0,7.2,4.0,3.0,3.0,14,2.0,0.0,1.0,0.0
3.0,5,3.6,36.0,6.5,3.0,5.0,2.0,10,4.0,0.0,1.0,1.0
3.0,5,4.6,37.0,7.1,4.0,3.0,3.0,15,5.0,0.0,1.0,1.0
2.0,5,6.8,56.0,4.9,2.0,2.0,5.0,12,1.0,0.0,0.0,0.0
1.0,2,4.9,44.0,7.2,5.0,3.0,1.0,15,5.0,1.0,0.0,1.0
0.0,1,2.8,42.0,6.6,4.0,3.0,2.0,12,5.0,1.0,1.0,1.0
3.0,5,7.3,51.0,5.9,2.0,2.0,5.0,16,0.0,0.0,0.0,0.0
4.0,7,7.0,48.0,5.7,1.0,1.0,4.0,10,1.0,1.0,1.0,0.0
1.0,2,6.0,54.0,6.2,1.0,3.0,5.0,5,1.0,0.0,0.0,1.0
1.0,3,4.8,40.0,7.4,5.0,5.0,1.0,3,4.0,0.0,1.0,1.0
3.0,5,5.3,39.0,6.9,4.0,5.0,2.0,17,5.0,0.0,1.0,1.0
1.0,3,5.7,57.0,5.6,1.0,2.0,4.0,12,0.0,0.0,1.0,1.0
2.0,2,1.6,42.0,6.7,4.0,4.0,2.0,11,3.0,0.0,1.0,0.0
1.0,4,6.2,59.0,4.9,2.0,2.0,5.0,11,1.0,0.0,1.0,1.0
1.0,2,3.509147630294023,40.0,6.9,4.0,5.0,2.0,10,4.0,0.0,1.0,1.0
2.0,3,5.2,55.0,5.3,1.0,3.0,5.0,10,1.0,0.0,1.0,1.0
1.0,3,5.4,49.0,6.1,1.0,3.0,4.0,7,0.0,0.0,1.0,1.0
2.0,5,8.1,51.0,6.5,1.0,3.0,4.0,19,1.0,1.0,1.0,0.0
2.0,3,5.8,51.0,5.6,2.0,3.0,5.0,6,1.0,0.0,0.0,0.0
3.0,7,8.1,53.0,5.4,2.0,2.0,4.0,16,1.0,1.0,0.0,0.0
2.0,5,7.9,55.0,4.9,1.0,3.0,4.0,18,1.0,1.0,1.0,0.0
3.0,6,8.3,56.0,5.6,1.0,3.0,5.0,19,0.0,1.0,1.0,1.0
2.0,4,7.3,58.0,5.7,1.0,2.0,5.0,16,0.0,0.0,1.0,1.0
1.0,3,5.2,36.0,6.6,5.0,5.0,3.0,10,2.0,0.0,1.0,1.0
3.0,5,5.9,59.0,5.9,2.0,3.0,4.0,18,1.0,0.0,0.0,0.0
3.0,5,7.1,56.0,6.1,2.0,3.0,5.0,7,0.0,0.0,1.0,0.0
1.0,3,5.3,43.0,6.9,3.0,5.0,1.0,17,5.0,0.0,0.0,0.0
3.0,5,4.8,42.0,7.1,3.0,3.0,1.0,6,3.0,1.0,1.0,0.0
1.0,1,3.6,36.0,7.1,4.0,3.0,2.0,9,4.0,1.0,1.0,0.0
2.0,4,4.9,44.0,7.6,5.0,3.0,3.0,12,3.0,0.0,0.0,1.0
4.0,7,8.0,48.0,5.3,2.0,3.0,4.0,18,1.0,1.0,0.0,1.0
1.0,2,1.0,43.0,7.7,3.0,3.0,2.0,12,4.0,0.0,1.0,0.0
5.0,10,9.1,57.0,6.5,2.0,2.0,4.0,11,0.0,1.0,1.0,1.0
3.0,4,7.2,49.0,5.2,1.0,2.0,4.0,13,0.0,0.0,1.0,1.0
1.0,3,6.8,53.0,5.4,2.0,3.0,5.0,18,0.0,1.0,1.0,1.0
3.0,4,6.1,54.0,6.8,1.0,1.0,5.0,9,0.0,0.0,0.0,0.0
3.0,4,4.5664138234540745,38.0,6.2,5.0,4.0,2.0,15,2.0,0.0,0.0,1.0
2.0,4,5.0,53.0,5.3,2.0,3.0,4.0,5,0.0,1.0,1.0,0.0
0.0,1,3.1961053257228396,41.0,7.5,4.0,3.0,2.0,8,2.0,0.0,1.0,1.0
2.0,3,7.0,48.0,5.4,1.0,3.0,5.0,19,0.0,1.0,0.0,0.0
2.0,4,2.9,35.0,6.5,4.0,3.0,2.0,19,3.0,0.0,1.0,1.0
4.0,7,8.4,48.0,4.6,1.0,3.0,5.0,16,1.0,1.0,0.0,0.0
3.0,5,7.6,59.0,5.0,1.0,2.0,5.0,18,1.0,0.0,1.0,0.0
2.0,4,4.285274012644551,40.0,7.1,5.0,4.0,1.0,11,5.0,1.0,1.0,0.0
1.0,3,4.0,38.0,6.4,5.0,3.0,3.0,17,5.0,0.0,0.0,0.0
2.0,3,4.0,38.0,6.8,3.0,4.0,2.0,10,2.0,0.0,1.0,0.0
2.0,3,4.4,35.0,7.2,4.0,4.0,3.0,15,2.0,0.0,1.0,1.0
2.0,2,3.1,43.0,6.4,3.0,4.0,1.0,4,3.0,1.0,1.0,1.0
2.0,6,8.1,48.0,5.6,1.0,1.0,4.0,12,0.0,1.0,1.0,1.0
4.0,7,6.8,51.0,5.2,1.0,1.0,4.0,4,0.0,1.0,1.0,1.0
2.0,6,7.6,51.0,5.1,2.0,1.0,5.0,15,1.0,1.0,0.0,1.0
1.0,4,6.9,48.0,5.5,1.0,3.0,5.0,12,0.0,0.0,1.0,1.0
2.0,3,3.5,42.0,7.3,3.0,4.0,2.0,9,4.0,1.0,0.0,1.0
2.0,5,7.6,59.0,5.9,2.0,1.0,5.0,5,0.0,1.0,1.0,0.0
2.0,3,4.9,41.0,7.9,4.0,4.0,3.0,17,3.0,1.0,0.0,1.0
1.0,4,6.7,48.0,4.8,1.0,3.0,5.0,13,0.0,0.0,1.0,1.0
2.0,4,8.1,56.0,4.5,1.0,3.0,4.0,10,1.0,0.0,1.0,0.0
4.0,8,8.8,53.0,5.8,2.0,2.0,4.0,5,1.0,1.0,1.0,0.0
1.0,2,1.6,35.0,7.0,5.0,5.0,1.0,19,5.0,1.0,0.0,1.0
3.0,8,9.2,50.0,5.6,1.0,1.0,4.0,7,0.0,1.0,1.0,1.0
3.0,4,6.9,51.0,5.1,2.0,2.0,4.0,13,1.0,1.0,1.0,1.0
1.0,2,3.7,35.0,7.3,3.0,5.0,2.0,8,2.0,1.0,1.0,1.0
3.0,6,7.1,49.0,6.2,1.0,1.0,4.0,12,1.0,1.0,1.0,1.0
2.0,3,3.9,36.0,6.5,4.0,4.0,3.0,7,3.0,1.0,0.0,0.0
1.0,4,4.6,38.0,7.9,3.0,3.0,3.0,6,3.0,0.0,1.0,0.0
3.0,6,6.0,48.0,5.8,2.0,2.0,4.0,4,0.0,0.0,1.0,0.0
2.0,4,6.5,50.0,6.2,2.0,3.0,4.0,18,0.0,0.0,0.0,1.0
3.0,6,7.1,55.0,5.2,2.0,1.0,4.0,17,0.0,1.0,1.0,0.0
0.0,2,3.3,40.0,6.7,5.0,4.0,2.0,13,2.0,1.0,1.0,0.0
3.0,4,5.6,42.0,6.8,5.0,3.0,2.0,19,3.0,0.0,0.0,0.0
0.0,2,3.6,41.0,7.9,5.0,4.0,3.0,6,2.0,0.0,0.0,1.0
1.0,3,4.3,39.0,6.8,4.0,3.0,2.0,13,4.0,0.0,1.0,1.0
2.0,6,7.0,58.0,5.2,2.0,2.0,4.0,11,0.0,0.0,0.0,0.0
2.0,3,2.4,43.0,6.6,4.0,4.0,1.0,3,3.0,0.0,1.0,1.0
4.0,6,6.873664530814025,56.0,5.8,2.0,2.0,4.0,16,1.0,0.0,1.0,0.0
2.0,4,7.3,57.0,6.3,2.0,3.0,5.0,4,1.0,0.0,1.0,1.0
3.0,5,5.3,51.0,5.7,1.0,2.0,4.0,17,0.0,1.0,1.0,1.0
2.0,4,7.2,54.0,5.8,1.0,2.0,5.0,16,1.0,1.0,1.0,0.0
3.0,4,5.3,58.0,4.9,1.0,1.0,5.0,6,0.0,0.0,0.0,1.0
2.0,4,6.1,39.0,7.1,4.0,4.0,3.0,6,2.0,0.0,1.0,0.0
2.0,4,5.8,40.0,6.7,4.0,5.0,3.0,14,3.0,1.0,1.0,1.0
2.0,7,8.6,53.0,5.0,1.0,2.0,4.0,3,1.0,1.0,1.0,1.0
3.0,6,5.5,55.0,5.0,1.0,2.0,4.0,5,1.0,1.0,1.0,0.0
3.0,6,7.066937945493093,51.0,5.4,2.0,3.0,5.0,16,0.0,0.0,1.0,1.0
2.0,5,7.5,54.0,5.8,1.0,1.0,5.0,5,0.0,1.0,1.0,0.0
2.0,4,6.7,55.0,5.8,2.0,1.0,4.0,16,1.0,0.0,1.0,0.0
1.0,3,5.3,40.0,7.9,3.0,5.0,2.0,11,5.0,0.0,1.0,1.0
2.0,4,5.5,36.0,7.0,3.0,4.0,2.0,15,5.0,1.0,1.0,0.0
4.0,6,7.4,58.0,5.5,1.0,1.0,4.0,7,0.0,0.0,1.0,0.0
1.0,3,5.6,43.0,7.7,3.0,4.0,1.0,9,4.0,1.0,1.0,1.0
4.0,7,7.588361029242888,48.0,5.2,2.0,1.0,5.0,11,0.0,1.0,0.0,0.0
2.0,6,7.4,59.0,5.3,2.0,3.0,5.0,6,0.0,1.0,1.0,0.0
0.0,2,3.1,37.0,7.1,4.0,5.0,2.0,15,5.0,0.0,1.0,1.0
2.0,4,2.7,38.0,6.2,5.0,3.0,1.0,12,4.0,0.0,0.0,0.0
1.0,3,5.645868312892178,57.0,5.7,1.0,2.0,4.0,10,0.0,0.0,1.0,1.0
2.0,3,6.3,39.0,6.9,3.0,5.0,3.0,17,5.0,0.0,1.0,1.0
2.0,4,5.2,35.0,7.5,5.0,5.0,1.0,5,4.0,0.0,1.0,0.0
4.0,9,8.7,51.0,5.7,2.0,2.0,4.0,14,0.0,1.0,1.0,0.0
2.0,4,4.1,39.0,7.4,5.0,4.0,1.0,17,4.0,0.0,1.0,1.0
0.0,2,2.3,40.0,7.3,4.0,3.0,1.0,18,4.0,0.0,0.0,0.0
5.0,8,7.985456866111059,52.0,5.9,2.0,3.0,5.0,7,0.0,0.0,1.0,0.0
1.0,4,5.0,49.0,5.4,2.0,3.0,4.0,4,0.0,0.0,1.0,1.0
3.0,5,5.0,51.0,5.5,2.0,2.0,5.0,15,1.0,0.0,1.0,0.0
2.0,5,5.7,59.0,6.1,1.0,1.0,5.0,15,0.0,1.0,1.0,0.0
2.0,5,4.4,37.0,6.8,4.0,4.0,2.0,5,2.0,0.0,0.0,1.0
1.0,4,5.4,41.0,6.5,3.0,5.0,2.0,8,3.0,1.0,1.0,0.0
3.0,5,7.9,58.0,6.0,2.0,2.0,4.0,17,1.0,0.0,1.0,0.0
1.0,3,2.6,42.0,7.7,3.0,3.0,1.0,5,3.0,0.0,1.0,1.0
1.0,3,6.0,59.0,4.9,1.0,1.0,5.0,18,0.0,1.0,0.0,1.0
2.0,2,4.6,39.0,7.8,5.0,3.0,3.0,14,5.0,1.0,0.0,1.0
2.0,4,4.9,59.0,4.9,2.0,2.0,5.0,4,1.0,1.0,1.0,1.0
3.0,6,8.8,59.0,5.5,2.0,1.0,4.0,15,0.0,0.0,1.0,0.0
0.0,1,4.6,38.0,6.0,4.0,4.0,2.0,17,2.0,1.0,0.0,1.0
2.0,4,3.3,37.0,6.8,3.0,3.0,3.0,7,5.0,1.0,0.0,1.0
2.0,6,7.1,53.0,5.1,1.0,1.0,4.0,19,1.0,0.0,0.0,0.0
2.0,5,7.3,59.0,5.7,1.0,1.0,4.0,3,1.0,1.0,1.0,0.0
1.0,2,3.592784320495026,39.0,7.4,4.0,4.0,2.0,13,2.0,1.0,1.0,1.0
0.0,1,3.2,37.0,7.4,3.0,5.0,1.0,9,2.0,0.0,0.0,1.0
2.0,5,4.4,40.0,7.1,4.0,3.0,2.0,19,3.0,0.0,1.0,0.0
3.0,5,5.2,35.0,7.2,5.0,4.0,2.0,3,5.0,0.0,0.0,1.0
2.0,4,5.4,59.0,5.7,1.0,3.0,5.0,16,1.0,0.0,1.0,0.0
